time,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4
1,98.9914207491499,78.0769568341325,70.7646282179637,61.8115028211396,53.0960906742169,50.1893173711343
2,99.9826013513169,84.2075979954701,70.402007812204,63.6168902534305,51.3574198453715,50.8558617545719
3,101.949521158423,82.893565083971,71.7526311068538,61.677053962302,51.0403621387942,49.9993149340534
4,100.007072949343,84.5619560208549,73.0536596666754,61.6445629095333,52.1093050533234,49.847562219148
5,98.8849761955199,86.0048355571399,72.949519597986,59.4351476218621,50.9851701644962,49.1226427081142
6,100.169790893334,86.9495702016635,73.6440345178735,59.2606401708361,51.7590991083415,48.8206986272395
7,100.371247768928,89.6627001908026,73.9865072867584,57.0840409628466,50.5442373885705,50.6416744699609
8,99.5640220086053,91.5924495069743,76.7555635263714,59.0529385096667,50.361150623053,50.7402655898571
9,97.5738183140252,93.1836841625165,78.4904006420908,57.8063275853563,51.1650711413329,49.4838889860436
10,101.013824017141,93.744388667606,78.0502390228388,55.9174215834886,51.0588000968562,49.0380168650451
11,100.033735757435,94.043629053192,79.9237010805925,57.3232991622908,50.2714153773504,49.68772907747
12,99.4063304921348,93.500140136492,79.6887945892971,56.223878482078,49.265998775723,50.8222343626419
13,97.8246576743693,95.1185732378464,80.6875305601784,55.1583063921508,49.3350863198796,50.8544414548869
14,99.2928998033051,96.7538082934593,82.8668717879306,55.3736112991177,51.1078832306428,50.4130961288945
15,98.6712562126612,95.0151580977158,84.5472903768944,55.3531776477257,50.7364914457099,51.1503499397156
16,98.5175202644449,94.4144120965462,85.0543841123048,55.2026054722035,49.157595603137,51.1077947305268
17,101.568897915821,97.0471181198033,82.8963317645275,56.4696197457115,50.470007792746,49.0317487309518
18,99.4671729679674,94.6793026363373,84.2127186792971,56.5674671943333,50.8730523649765,50.370718623064
19,97.7678758543075,94.9187429794254,86.7707124680023,55.9627659371179,49.3350630761434,49.9520101291986
20,99.3752578913623,96.2526562732282,84.518837077316,55.9681220953949,49.598840751047,48.9163017298728
21,101.374970887088,97.2021975097929,87.9711923722425,56.1840166280571,51.0915610846099,50.99442806383
22,98.3264881043539,97.3653143445343,86.8505087157494,57.1861400717111,49.3988050752951,49.9930753223425
23,102.061094485183,95.1405084966112,85.2270968639787,56.2262096425623,51.2676268529668,50.6782585721466
24,99.0960289090462,95.2901059376117,88.4102473893423,56.1595475479735,51.3723895862872,48.9009055735599
25,99.1488983414197,96.2009054969012,87.9599800851533,57.0565460971559,49.0819432797409,49.4061436622601
26,98.5211783504755,98.5156404558613,87.7503681001811,56.1494618749499,49.9995734568595,50.3776734217562
27,101.336073681899,97.0431726100346,86.7013853221431,55.5331741986871,49.4743691210195,49.0840097761244
28,97.8498657447641,99.1775116039613,85.9964124224025,57.3206371263929,50.4129155326761,50.346364342062
29,102.250169740068,99.7850661267533,87.0541688698681,55.919458654651,49.3116468497588,49.7123577374197
30,98.2910489245344,97.2467497991175,87.8110267069156,56.4229409641213,49.1568510671733,50.6642453141868
31,98.932229332005,95.6222906040575,89.1968847154696,56.8079718493602,51.4083181990234,50.3822892053903
32,100.935645573685,98.2262666144355,90.9309334802208,56.7439131071988,51.5074139994036,49.7037226632063
33,98.205749118189,99.1504224034327,87.6270807968062,55.4851108599858,49.9735543832664,49.5000464568511
34,100.060433252417,97.1112947119192,90.21930111925,55.1674013134262,50.6890323870294,49.6003488887669
35,101.106634636471,98.0070478012252,90.9328029336959,55.762427938132,49.2416575012718,51.047316341781
36,102.144225678099,96.7219457065479,89.2117931400335,57.4875369922827,49.5965807597108,49.8906670332581
37,101.160519250081,100.283848155987,87.9282193880999,56.6690910564519,49.1757112834298,49.8562423814953
38,101.249240103691,98.079787065907,90.9565048454312,56.4517688547072,50.2600267846665,49.8854645490388
39,99.5365980155275,98.397951691375,89.5621524548919,56.403977652059,49.4591640430625,51.1132050229666
40,98.6974584779394,96.863595315173,88.042178412873,57.4256853879682,51.5792411576492,49.2977973813754
41,100.104252375415,96.2780433847959,91.543321272998,57.1332266000804,50.16160472583,50.9560069898293
