time,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4
1,99.9911593513408,79.6608878016836,69.3245106322304,63.026256514032,53.0209099297669,50.0124254478697
2,100.010263821804,82.3300056239755,70.042922219284,62.2806289391487,51.6066121203149,50.0021649716543
3,100.025052005592,84.3413643758401,71.014657566716,61.3948780938086,51.0848826871158,49.9919066158262
4,100.008353317426,86.0259428279481,72.1794749413564,60.4612064947641,50.872810872634,50.016616683081
5,100.005179251494,87.5098619853467,73.3433074298879,59.6340470374199,50.718745970193,50.0026286089013
6,100.008357061876,88.7590832724033,74.5833235545462,58.9728079044371,50.6278893634043,50.0228771558481
7,100.001181991996,89.8933797291596,75.7483597772797,58.3234860419608,50.5521827325099,50.0196416659659
8,99.9582592726999,90.8509061509516,76.828570211772,57.8303109325493,50.5415801716247,49.9928251808564
9,100.021957013486,91.6806884373825,77.8905893697151,57.4250972031866,50.4722589745506,50.0023200946496
10,100.04961561113,92.3695867284413,78.8950252208236,57.0275723034228,50.4606019153053,49.9923340875627
11,99.9854534304957,93.0094283887317,79.8140298586349,56.7376878057374,50.421155076525,50.006140139533
12,100.047125881518,93.6340255465248,80.7099909717955,56.5093767212085,50.3860479363328,50.0148312342654
13,99.98464487613,94.1180321058252,81.5398947983656,56.3517515240766,50.3922232974183,50.012293745077
14,100.038654386176,94.6290364894866,82.2577167770093,56.1694352031997,50.3719349711123,49.9812768115677
15,99.9954694864992,95.033407664407,82.9261551652033,56.0445470724542,50.3430884905275,50.016119700338
16,99.9913427289021,95.3234161366672,83.5763349492031,55.9480532857083,50.3503841815353,49.9762575250714
17,99.9717732068357,95.6897143914509,84.0825362006518,55.8964482988369,50.3464616239273,49.9957214440462
18,99.9625654587363,95.9819103239137,84.674289431401,55.8506511922617,50.3164705900559,50.0115703733986
19,99.9808914593567,96.2060842802621,85.0865189855238,55.8101683459882,50.3068468381352,50.0140687000138
20,100.022610443166,96.4598734812957,85.5618695477452,55.8152269851841,50.3164999492399,49.9933642957566
21,100.028287207298,96.6682833343851,85.9340917862308,55.7967890711968,50.3294259766134,50.0122433928121
22,100.019378761499,96.8118380764449,86.3412553083923,55.837363338435,50.3178752311413,50.0196133594116
23,99.9509802252263,96.9923673945468,86.6345037966017,55.8239170869913,50.3008515173339,49.987130169314
24,100.034321333801,97.1243609003356,87.0146205745574,55.8829738992958,50.3188178184199,49.9814798487919
25,100.04223319978,97.2028526012143,87.3109667823746,55.9288101012344,50.3303916956488,49.9862533941064
26,100.027095422067,97.3627927007535,87.5835202781838,55.9364852453689,50.310724442778,49.99250069595
27,99.9542659855935,97.489697526798,87.8357146513185,55.9910380408914,50.3120063524927,49.9893542306573
28,99.987818613705,97.5746006204066,88.0206403247772,56.0436259811627,50.3022282063597,50.021374400359
29,100.020433962448,97.6479253020706,88.2102208564924,56.063337975744,50.2921666812896,49.9775656878408
30,100.02295130455,97.7827366438198,88.3897780363046,56.1377131229079,50.2999589006592,50.0046333377603
31,99.9724277070665,97.8444836012499,88.6063367182755,56.1971506335957,50.2978693804752,49.9831449450109
32,99.9769054731773,97.9120570925323,88.7809065160201,56.2255015377806,50.3190310940943,50.0169202884837
33,100.0173031165,97.9251284108691,88.9525753505854,56.3125764848901,50.2987916118055,49.9833780465106
34,99.9977492197727,98.0011609866971,89.0371749074029,56.3726390326811,50.3470537879132,50.0001100307705
35,100.012371641267,98.0782100472539,89.2240101693575,56.4179125839108,50.3360782618542,50.0249664739513
36,99.9736444932641,98.1295797367982,89.3373534112012,56.4505511132116,50.3065498351947,49.9927703575634
37,99.9677123754498,98.1451138279646,89.4243673328537,56.4889093383847,50.3107617028647,49.9773538854774
38,100.03296433857,98.137853809648,89.6034163062066,56.5657336372206,50.3224702427067,49.985683029256
39,100.026692166794,98.2166761389343,89.6755903802211,56.586340326769,50.3376012894649,49.9948919562051
40,100.043447827312,98.1916356717711,89.7590347981244,56.6755338401323,50.3237943980928,49.991683409019
41,99.9607888905084,98.2540655484933,89.8950056688041,56.7037045394281,50.3204705544617,49.9864801265984
42,99.9682227505601,98.30688703775,89.954752880878,56.7486351321897,50.3592411305711,50.0218060088751
43,99.9599095282422,98.3582788561169,90.0167483340094,56.7691624858547,50.3430088483715,50.009159439235
44,99.9989763801923,98.3694762926397,90.127309908918,56.807994742889,50.3669623216437,50.0231056897861
45,99.9693245330469,98.3589162125885,90.1709024267301,56.8595669630073,50.3520757073655,49.9968986588816
46,100.039589157379,98.4045227354235,88.0848266872023,58.5699688956849,50.3556233272272,50.022016832721
47,99.9599089649682,98.3638340793367,87.2865343097682,59.4318827496803,50.3567299480273,49.9752917162286
48,99.9544165571763,98.3833359645204,86.7580243441328,60.0239972874367,50.3948876606535,50.0055153515035
49,100.00572951558,98.3381074757829,86.3919262512359,60.5034553384613,50.4376103804924,50.0150537878483
50,100.027249506719,98.2757639951067,86.1636229688216,60.8594081835158,50.4994860398238,49.9866490766707
51,99.9811940057496,98.179466442475,86.0008817387013,61.1948482309498,50.5125508362454,50.0216234337961
52,99.9678982479314,98.1388270064955,85.8253586682881,61.4667528698666,50.5684838434761,50.0131631387667
53,99.9838955678248,98.0748268671886,85.7022925064194,61.6538164212792,50.5903336268828,50.0163224769851
54,99.9710145637044,98.0879595757735,85.6612018339831,61.865663723146,50.6129931044596,50.0036731794302
55,100.001015251977,98.062107451423,85.6005793577473,61.9565295213332,50.6031741081702,50.014629083206
56,100.040636432327,98.033676583283,85.5767492053801,62.0937135872172,50.6012873512033,49.991452059792
57,100.012892393865,97.9712454137754,85.5930551414587,62.2093214400099,50.6112821740892,49.9861730988063
58,99.9601533888812,97.9511897079231,85.5444771541255,62.2694569164601,50.6350823797468,49.990619317101
59,99.9890854752726,97.8863574892479,85.5381134312092,62.3863940791094,50.6532580860253,50.0042261739264
60,99.9554616615224,97.9420485610242,85.5352495043575,62.4408640390984,50.637966465812,50.0164957070511
61,100.00012829132,97.882862133729,85.5196919267018,62.4955192016886,50.6485591548317,49.9895231245774
62,99.9931721171884,97.8460389467795,85.5358470748445,62.5634635999956,50.6617091172768,49.9951277196032
63,100.049756034951,97.9031305861284,85.5287913507158,62.6083829488436,50.6793412029192,50.0181028649217
64,100.0311602581,97.8806741747308,85.5671854596096,62.6420483507106,50.644122835389,50.0057369775108
65,99.9985651669898,97.8849171174997,85.5624102869565,62.6462424087777,50.6748628716039,50.0245593894165
66,100.039444775557,97.8203075258316,85.5763549871089,62.6846938523035,50.6702138567345,49.9851849437593
67,99.9637546594767,97.8533096219797,85.5980453824645,62.730389513967,50.6649530435426,50.0163604542473
68,99.9890004914445,97.8484393816025,85.5827767624537,62.7142567293879,50.6896234519719,50.0087930809476
69,100.0427356225,97.7923205970695,85.625820400644,62.7360447546283,50.6663545953949,49.987447473502
70,100.041749383242,97.8177266981833,85.6546409445359,62.7658383085623,50.6569544556812,49.9987892813285
71,100.021357401159,97.8029937980413,85.6255042862554,62.7997774344531,50.6812782972666,49.9949537613363
72,100.011833738362,97.8448685182538,85.682109904893,62.8442775036334,50.6819771645602,50.0049719124546
73,99.9843287890241,97.8016107110835,85.6311129459575,62.8427615465511,50.6680340899994,50.0150261382902
74,100.043602732669,97.8610445429231,85.6680724955229,62.8314240479572,50.6930695360118,49.9802534385646
75,99.962477404066,97.8540185725831,85.6438158971045,62.84273163864,50.7039054571988,50.0160721097063
76,100.023058536151,97.8113434874737,85.6712656725365,62.8894610971489,50.7037691691462,50.0170543165023
77,100.014647743243,97.8221253213832,85.6609226934599,62.9040175735716,50.661225266512,49.99272531222
78,100.033315198567,97.8417772475493,85.6851106033757,62.8967832110179,50.6672304456042,49.9965034731308
79,99.9898282228219,97.855948910144,85.6888262448611,62.8817968012521,50.6572777620411,50.0036119609206
80,100.024982220936,97.8345840675135,85.7069503223447,62.8798030408676,50.6874374981063,50.0100412365386
81,100.033522051048,97.8318680339402,85.7059681069102,62.9348498629166,50.6627958860246,50.0121234878494
82,99.9822460397362,97.8082943675402,85.7095255250264,62.9262388469077,50.6783200292944,50.012894207531
83,100.005226161686,97.8218451553689,85.7553241219382,62.955941583283,50.7029302217228,49.9944564381785
84,100.047912913243,97.8478464371478,85.7872557957387,62.9064891658433,50.6863246817677,49.99646512425
85,100.004930853302,97.8653763918351,85.796257654522,62.9453900464844,50.6776373639297,50.022817232875
86,99.9830423609607,97.8502228098866,85.7400845613669,62.9320921758598,50.6698591964387,50.0036485683635
87,100.011947155518,97.7823675704983,85.7676496563184,62.97144464984,50.6819882731846,50.0174861027109
88,99.9860636571002,97.847396888193,85.763371519698,62.9362208432706,50.7084212613235,49.9888172658149
89,100.02565095435,97.8251070732039,85.7806608117074,62.9566092373975,50.6665386967135,50.0061161807576
90,99.991390074869,97.8258473294444,85.7628212933505,62.9577825721816,50.6843903308267,50.0044180842307
91,99.9992345104385,97.7952520063272,85.7500994914826,62.9890582767725,50.7042211491346,50.0231734232904
92,100.019474323313,97.8642703219481,85.785582702041,62.9833858747165,50.6632303163205,49.9792951347484
93,100.047273388508,97.8170903230849,85.7667695907087,62.957357550687,50.6963144837202,50.0000249445802
94,99.9827754960493,97.8101139292127,85.7575982804247,62.967625205665,50.7110931763662,50.0010794838249
95,100.033780318308,97.8202435242166,85.8405860230249,62.9591269061707,50.6760295129504,49.9795083001084
96,100.023907222727,97.8241334261475,85.7987551852205,62.9959128080943,50.6686401924707,50.0202333239845
97,100.045417445638,97.8414866008133,85.847281282266,62.9923333159641,50.6967705640187,50.0192194469255
98,99.9531922629504,97.8435999754199,85.8329977570631,62.969645678672,50.70829919603,49.9969494833403
99,99.9856868986183,97.8279327651313,85.7708543511263,62.9706848331544,50.6933204190233,50.0140861306459
100,100.016265383429,97.8287159860188,85.8310856148746,62.9936629785882,50.7081214682457,49.9824232511472
101,99.9781501559148,97.8407181283588,85.8356773731954,63.0230350168213,50.6724457555573,50.005990796363
102,99.9730383067318,97.8551343612466,85.8326954460639,63.0026427774276,50.7010109235014,49.9880311839697
103,100.021112855118,97.8843220899004,85.8268439186477,62.9718425922768,50.6804438649291,49.997282810572
104,100.012457291699,97.8624186188752,85.8001589025901,62.9749614232447,50.6842267668067,50.0171999755737
105,100.009060865292,97.8313244287601,85.8496153435469,63.0239873148838,50.6710086510648,49.9848102459366
106,100.016043796631,97.8739866120261,85.8046791625231,63.003302896347,50.7047312486107,49.9901925811389
107,99.9547554673114,97.8061329443318,85.8186223978517,63.0004802122679,50.6949897570303,49.9991647283867
108,99.984878480851,97.7992791376996,85.8648507420221,63.0275460994761,50.7008403199535,49.9918906021935
109,99.9951340580356,97.8019605780329,85.8633881966193,63.0020846303242,50.7042990142815,50.0149242914761
110,99.974090499712,97.8100902413176,85.8258439929793,63.0139380914884,50.6669765426373,50.0243743787595
111,100.02150450133,97.8260954535235,85.8199384484423,63.0264284677113,50.7118393911422,49.9829523777361
112,100.035618229201,97.8241967618871,85.8461496579935,63.0376235041201,50.688937864787,49.9868439891613
113,99.9781507695119,97.7961037023714,85.8732305530555,63.0044800743304,50.7020611296199,50.0101118316334
114,100.023105082972,97.8480582080426,85.874265806534,63.0257350378165,50.7014788092632,49.9937735831349
115,99.963776289252,97.80481973838,85.84807776934,63.0471412765287,50.7060360766542,50.0236852451337
116,100.033672278175,97.8100664039853,85.8268497619678,62.9913865727629,50.671896155514,50.0236152777844
117,99.9638601715742,97.8577142399884,85.8724804531311,63.0244317403422,50.6871971144733,50.0071849024711
118,100.008820938539,97.8802577860609,85.8381256504471,63.0143131904845,50.6953978034986,50.0180049438427
119,99.9866156800455,97.891705929715,85.8786294956917,63.0084591794994,50.7113659058891,49.9950941699004
